#Feature ID	Taxon	Confidence
56d888243f417d0c711f92595e0fb612	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9990544944792108
708a0bab40b39b631b7d429695a97db9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999972289277703
f2103514af1d869eb6ee4c22d8ab0fcb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999962621998374
b0afbbb5249f0f950989048f55af984f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__reuteri	0.7975874687283431
389dc4abd77c64ae9a8bd64dfdf89ca7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia	0.9809886596053998
ec83048101d5f9c71b6c8cb0ab83feb1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.974081030238676
c9acf1f6e0411ed5d4d1220446bb29ca	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9980616804659923
05ac75d5ba9cd09fc7c25fe9c6129faa	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999815505995318
ddb0cd776463b8ca66ad54f1a8266ac7	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999698914893154
4e859baa214f0321271743f828b6f737	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	0.8202118362241626
b04b3a28ebf8d3098cf6ff0134a1d620	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__acidifaciens	0.9992147159185507
bae36af21a7d5093cae5cd58aacbed1c	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999337222256173
662ed6125fc1e58f01655e25356ac7d2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.9835794413485579
920567b6470912f6a4d1bb7f996e9423	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9973260176270148
